173.252.101.119 - - [26/Jan/2013:00:12:18 -0700] "GET www.porshhair.com/images/Top banner.jpg HTTP/1.1" 206 32745 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" 0 "-" "/var/chroot/home/content/61/10251861/html/images/Top banner.jpg" 102036
69.171.224.119 - - [26/Jan/2013:00:12:23 -0700] "GET www.porshhair.com/index.html?fb_action_ids=555480314461977&fb_action_types=og.likes&fb_source=aggregation&fb_aggregation_id=246965925417366 HTTP/1.1" 206 2153 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" 0 "default-handler" "/var/chroot/home/content/61/10251861/html/index.html" 6924
69.171.224.118 - - [26/Jan/2013:00:12:24 -0700] "HEAD www.porshhair.com/images/Top banner.jpg HTTP/1.1" 206 330 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" 0 "-" "/var/chroot/home/content/61/10251861/html/images/Top banner.jpg" 5226
69.171.224.115 - - [26/Jan/2013:00:12:24 -0700] "HEAD www.porshhair.com/images/homeimage.jpg HTTP/1.1" 206 330 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" 0 "-" "/var/chroot/home/content/61/10251861/html/images/homeimage.jpg" 6254
66.249.75.172 - - [26/Jan/2013:03:47:41 -0700] "GET porshhair.com/robots.txt HTTP/1.1" 200 464 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 0 "-" "/var/chroot/home/content/61/10251861/html/robots.txt" 304438
212.183.128.30 - - [26/Jan/2013:06:47:35 -0700] "GET www.porshhair.com/index.html HTTP/1.1" 200 2103 "https://m.facebook.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10A523 [FBAN/FBIOS;FBAV/5.3;FBBV/89182;FBDV/iPhone3,1;FBMD/iPhone;FBSN/iPhone OS;FBSV/6.0.1;FBSS/2; FBCR/vodafoneUK;FBID/phone;FBLC/en_US]" 0 "default-handler" "/var/chroot/home/content/61/10251861/html/index.html" 36223
212.183.128.30 - - [26/Jan/2013:06:47:36 -0700] "GET www.porshhair.com/CSS/style.css HTTP/1.1" 200 1151 "http://www.porshhair.com/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10A523 [FBAN/FBIOS;FBAV/5.3;FBBV/89182;FBDV/iPhone3,1;FBMD/iPhone;FBSN/iPhone OS;FBSV/6.0.1;FBSS/2; FBCR/vodafoneUK;FBID/phone;FBLC/en_US]" 1 "-" "/var/chroot/home/content/61/10251861/html/CSS/style.css" 32729
212.183.128.30 - - [26/Jan/2013:06:47:36 -0700] "GET www.porshhair.com/images/Top banner.jpg HTTP/1.1" 200 32695 "http://www.porshhair.com/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10A523 [FBAN/FBIOS;FBAV/5.3;FBBV/89182;FBDV/iPhone3,1;FBMD/iPhone;FBSN/iPhone OS;FBSV/6.0.1;FBSS/2; FBCR/vodafoneUK;FBID/phone;FBLC/en_US]" 2 "-" "/var/chroot/home/content/61/10251861/html/images/Top banner.jpg" 44538
212.183.128.30 - - [26/Jan/2013:06:47:36 -0700] "GET www.porshhair.com/images/homeimage.jpg HTTP/1.1" 200 36523 "http://www.porshhair.com/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10A523 [FBAN/FBIOS;FBAV/5.3;FBBV/89182;FBDV/iPhone3,1;FBMD/iPhone;FBSN/iPhone OS;FBSV/6.0.1;FBSS/2; FBCR/vodafoneUK;FBID/phone;FBLC/en_US]" 0 "-" "/var/chroot/home/content/61/10251861/html/images/homeimage.jpg" 42306
212.183.128.30 - - [26/Jan/2013:06:47:36 -0700] "GET www.porshhair.com/images/background.png HTTP/1.1" 200 744012 "http://www.porshhair.com/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10A523 [FBAN/FBIOS;FBAV/5.3;FBBV/89182;FBDV/iPhone3,1;FBMD/iPhone;FBSN/iPhone OS;FBSV/6.0.1;FBSS/2; FBCR/vodafoneUK;FBID/phone;FBLC/en_US]" 3 "-" "/var/chroot/home/content/61/10251861/html/images/background.png" 203932
212.183.128.30 - - [26/Jan/2013:06:47:36 -0700] "GET www.porshhair.com/images/mainSalonWeb.jpg HTTP/1.1" 200 861124 "http://www.porshhair.com/index.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10A523 [FBAN/FBIOS;FBAV/5.3;FBBV/89182;FBDV/iPhone3,1;FBMD/iPhone;FBSN/iPhone OS;FBSV/6.0.1;FBSS/2; FBCR/vodafoneUK;FBID/phone;FBLC/en_US]" 0 "-" "/var/chroot/home/content/61/10251861/html/images/mainSalonWeb.jpg" 405048
81.98.196.162 - - [26/Jan/2013:14:26:43 -0700] "GET porshhair.com/index.html HTTP/1.1" 200 2103 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.56 Safari/537.17" 0 "default-handler" "/var/chroot/home/content/61/10251861/html/index.html" 201348
